Unnamed: 0,x5,y5,z5,c5,x6,y6,z6,c6,x7,y7,z7,c7,rolling_var_x5_10,rolling_var_y5_10,rolling_var_z5_10,rolling_var_c5_10,rolling_var_x6_10,rolling_var_y6_10,rolling_var_z6_10,rolling_var_c6_10,rolling_var_x7_10,rolling_var_y7_10,rolling_var_z7_10,rolling_var_c7_10,rolling_var_x5_20,rolling_var_y5_20,rolling_var_z5_20,rolling_var_c5_20,rolling_var_x6_20,rolling_var_y6_20,rolling_var_z6_20,rolling_var_c6_20,rolling_var_x7_20,rolling_var_y7_20,rolling_var_z7_20,rolling_var_c7_20
65,-780,231,-248,504,-860.0,274.0,-164.0,992.0,-252.0,279.0,-188.0,692.0,7926.840000000001,52.04749999999999,33429.56,155770.03999999998,7228.8,18.560000000000002,1378.36,86117.56,73126.24000000002,36.53999999999999,2682.56,249045.24,7926.840000000001,52.04749999999999,33429.56,155770.03999999998,7228.8,18.560000000000002,1378.36,86117.56,73126.24000000002,36.53999999999999,2682.56,249045.24
66,-736,231,-232,472,-912.0,274.0,-196.0,972.0,-316.0,284.0,-92.0,636.0,8700.0,54.81,31776.440000000002,142418.36000000002,8752.76,17.7275,1632.76,86024.76,60210.04,26.327499999999997,2717.6,227383.16,8700.0,54.81,31776.440000000002,142418.36000000002,8752.76,17.7275,1632.76,86024.76,60210.04,26.327499999999997,2717.6,227383.16
67,-820,231,-244,444,-916.0,274.0,-196.0,920.0,-384.0,282.0,-132.0,608.0,9395.039999999999,57.05999999999999,28821.559999999998,126461.6,11179.359999999999,17.26,1707.64,83317.43999999999,47489.439999999995,21.147499999999997,2229.56,201922.55999999997,9395.039999999999,57.05999999999999,28821.559999999998,126461.6,11179.359999999999,17.26,1707.64,83317.43999999999,47489.439999999995,21.147499999999997,2229.56,201922.55999999997
68,-792,231,-136,300,-948.0,274.0,-176.0,876.0,-472.0,291.0,-116.0,608.0,10824.439999999999,56.847500000000004,24427.04,105660.6,13356.64,15.810000000000002,1772.6,80176.43999999999,35792.439999999995,12.427499999999998,2079.16,169470.56,10824.439999999999,56.847500000000004,24427.04,105660.6,13356.64,15.810000000000002,1772.6,80176.43999999999,35792.439999999995,12.427499999999998,2079.16,169470.56
69,-904,228,-88,220,-1056.0,272.0,-192.0,876.0,-548.0,287.0,-200.0,416.0,12702.560000000001,55.19,22290.359999999997,88744.44,15876.6,13.860000000000003,1917.6,75740.95999999999,26251.360000000004,11.359999999999998,1820.0,126789.56000000001,12702.560000000001,55.19,22290.359999999997,88744.44,15876.6,13.860000000000003,1917.6,75740.95999999999,26251.360000000004,11.359999999999998,1820.0,126789.56000000001
70,-940,231,-196,124,-1024.0,275.0,-236.0,800.0,-620.0,290.0,-220.0,196.0,14355.2,54.24749999999999,20826.24,72691.63999999998,15939.84,9.4875,1836.9599999999998,67795.63999999998,18351.159999999996,7.4274999999999975,1824.64,95279.04,14355.2,54.24749999999999,20826.24,72691.63999999998,15939.84,9.4875,1836.9599999999998,67795.63999999998,18351.159999999996,7.4274999999999975,1824.64,95279.04
71,-912,231,-120,-4,-984.0,275.0,-180.0,760.0,-692.0,291.0,-112.0,32.0,15954.560000000001,49.11,15468.16,58118.83999999999,16658.04,7.26,1341.6,60817.43999999999,12103.359999999999,4.959999999999999,1801.4,74572.95999999999,15954.560000000001,49.11,15468.16,58118.83999999999,16658.04,7.26,1341.6,60817.43999999999,12103.359999999999,4.959999999999999,1801.4,74572.95999999999
72,-1028,233,-116,-80,-1004.0,279.0,-192.0,724.0,-788.0,295.0,-124.0,-12.0,17433.439999999995,42.84750000000001,11860.960000000001,47749.6,17368.640000000003,4.81,1223.16,53283.96,7360.160000000001,3.2275,1425.4,61573.44,17433.439999999995,42.84750000000001,11860.960000000001,47749.6,17368.640000000003,4.81,1223.16,53283.96,7360.160000000001,3.2275,1425.4,61573.44
73,-988,231,-124,-180,-976.0,282.0,-196.0,628.0,-848.0,293.0,-248.0,-92.0,16403.84,33.3,7707.359999999999,38388.6,17705.76,4.1275,1006.8399999999999,45299.96,4733.6,2.9275000000000007,1193.4,47021.76,16403.84,33.3,7707.359999999999,38388.6,17705.76,4.1275,1006.8399999999999,45299.96,4733.6,2.9275000000000007,1193.4,47021.76
74,-968,234,44,-308,-1008.0,277.0,-152.0,580.0,-892.0,296.0,-264.0,-228.0,15563.36,25.29,2652.6400000000003,31059.840000000004,17911.84,4.1275,752.64,39006.2,2975.04,1.6900000000000002,1115.6399999999999,33890.04,15563.36,25.29,2652.6400000000003,31059.840000000004,17911.84,4.1275,752.64,39006.2,2975.04,1.6900000000000002,1115.6399999999999,33890.04
75,-964,226,128,-304,-1020.0,279.0,-128.0,520.0,-940.0,298.0,-220.0,-348.0,14638.2,10.327500000000002,1333.56,27418.04,17289.760000000002,2.3900000000000006,689.4,32837.24,1756.9600000000003,1.4600000000000002,987.96,25656.440000000002,14638.2,10.327500000000002,1333.56,27418.04,17289.760000000002,2.3900000000000006,689.4,32837.24,1756.9600000000003,1.4600000000000002,987.96,25656.440000000002
76,-940,220,128,-352,-988.0,281.0,-144.0,456.0,-964.0,297.0,-252.0,-388.0,12998.2,5.24,972.8,21469.560000000005,15479.84,1.5275,708.6400000000001,27503.159999999996,1063.8,1.5275000000000003,971.64,19901.440000000002,12998.2,5.24,972.8,21469.560000000005,15479.84,1.5275,708.6400000000001,27503.159999999996,1063.8,1.5275000000000003,971.64,19901.440000000002
77,-892,221,176,-408,-936.0,285.0,-132.0,368.0,-1008.0,297.0,-224.0,-460.0,11077.240000000002,4.227500000000001,538.24,17687.04,13566.24,1.25,669.76,22675.96,591.3599999999999,1.4600000000000002,806.2,14275.960000000003,11077.240000000002,4.227500000000001,538.24,17687.04,13566.24,1.25,669.76,22675.96,591.3599999999999,1.4600000000000002,806.2,14275.960000000003
78,-848,218,192,-460,-932.0,283.0,-148.0,344.0,-1016.0,298.0,-224.0,-524.0,10014.2,2.5474999999999994,483.9599999999999,13701.24,12295.36,1.6875,619.64,19868.6,408.43999999999994,1.4600000000000002,747.96,10327.84,10014.2,2.5474999999999994,483.9599999999999,13701.24,12295.36,1.6875,619.64,19868.6,408.43999999999994,1.4600000000000002,747.96,10327.84
79,-844,218,188,-512,-888.0,285.0,-140.0,284.0,-1032.0,298.0,-240.0,-556.0,9406.2,2.1474999999999995,498.24000000000007,10374.839999999998,10367.039999999999,1.9275000000000002,534.8399999999999,16499.96,251.83999999999997,1.5275,824.9599999999998,7754.359999999999,9406.2,2.1474999999999995,498.24000000000007,10374.839999999998,10367.039999999999,1.9275000000000002,534.8399999999999,16499.96,251.83999999999997,1.5275,824.9599999999998,7754.359999999999
80,-824,216,184,-536,-856.0,283.0,-148.0,252.0,-1044.0,301.0,-256.0,-648.0,8191.2,2.1474999999999995,473.4,8029.559999999998,8779.84,2.19,443.96000000000004,14118.560000000001,161.43999999999997,1.5275000000000003,667.64,5235.84,8191.2,2.1474999999999995,473.4,8029.559999999998,8779.84,2.19,443.96000000000004,14118.560000000001,161.43999999999997,1.5275000000000003,667.64,5235.84
81,-812,218,208,-568,-840.0,284.0,-148.0,252.0,-1044.0,296.0,-196.0,-664.0,7043.639999999999,2.1274999999999995,415.15999999999997,5591.360000000001,7527.360000000001,2.3599999999999994,346.03999999999996,11857.4,109.23999999999997,1.1,323.96000000000004,4453.24,7043.639999999999,2.1274999999999995,415.15999999999997,5591.360000000001,7527.360000000001,2.3599999999999994,346.03999999999996,11857.4,109.23999999999997,1.1,323.96000000000004,4453.24
82,-772,215,244,-676,-808.0,284.0,-96.0,160.0,-1072.0,297.0,-168.0,-692.0,5859.64,1.7399999999999998,429.56000000000006,3396.6400000000003,5933.5599999999995,2.4274999999999998,159.84,8812.16,52.959999999999994,1.06,295.15999999999997,3544.6400000000003,5859.64,1.7399999999999998,429.56000000000006,3396.6400000000003,5933.5599999999995,2.4274999999999998,159.84,8812.16,52.959999999999994,1.06,295.15999999999997,3544.6400000000003
83,-748,212,248,-664,-768.0,283.0,-100.0,116.0,-1068.0,298.0,-176.0,-752.0,4811.0,2.0474999999999994,488.75999999999993,2846.4,4584.960000000001,2.3474999999999993,162.35999999999999,7462.839999999999,51.64,0.9875,301.76000000000005,2857.7599999999998,4811.0,2.0474999999999994,488.75999999999993,2846.4,4584.960000000001,2.3474999999999993,162.35999999999999,7462.839999999999,51.64,0.9875,301.76000000000005,2857.7599999999998
84,-716,215,248,-680,-756.0,281.0,-92.0,124.0,-1072.0,300.0,-172.0,-732.0,3870.56,1.85,542.4,1988.1599999999999,3728.44,2.35,147.0,6362.039999999999,45.55999999999999,1.06,303.16,2531.6400000000003,3870.56,1.85,542.4,1988.1599999999999,3728.44,2.35,147.0,6362.039999999999,45.55999999999999,1.06,303.16,2531.6400000000003
85,-712,214,256,-712,-736.0,283.0,-84.0,64.0,-1088.0,298.0,-164.0,-756.0,3191.16,1.8475000000000001,602.4,1245.6,2818.5600000000004,2.2399999999999998,153.43999999999997,5035.959999999999,45.55999999999999,0.89,303.03999999999996,1965.2400000000002,3191.16,1.8475000000000001,602.4,1245.6,2818.5600000000004,2.2399999999999998,153.43999999999997,5035.959999999999,45.55999999999999,0.89,303.03999999999996,1965.2400000000002
86,-688,213,224,-764,-692.0,285.0,-92.0,48.0,-1080.0,298.0,-176.0,-784.0,2384.6400000000003,1.8474999999999995,721.4400000000002,780.9600000000002,2021.6,2.2474999999999996,152.96,4250.5599999999995,44.6,0.9275000000000002,304.8,1506.04,2384.6400000000003,1.8474999999999995,721.4400000000002,780.9600000000002,2021.6,2.2474999999999996,152.96,4250.5599999999995,44.6,0.9275000000000002,304.8,1506.04
87,-680,214,224,-776,-692.0,284.0,-84.0,20.0,-1084.0,298.0,-164.0,-792.0,1803.0,1.8399999999999999,698.0400000000001,667.0,1646.8400000000001,2.05,144.44,3387.6400000000003,50.24000000000001,0.9600000000000002,321.43999999999994,1241.44,1803.0,1.8399999999999999,698.0400000000001,667.0,1646.8400000000001,2.05,144.44,3387.6400000000003,50.24000000000001,0.9600000000000002,321.43999999999994,1241.44
88,-644,214,228,-772,-656.0,284.0,-76.0,8.0,-1084.0,298.0,-160.0,-780.0,1230.24,1.8399999999999999,718.84,640.44,1207.1599999999999,2.05,152.64000000000004,2712.7599999999993,58.040000000000006,1.11,341.24000000000007,1003.36,1230.24,1.8399999999999999,718.84,640.44,1207.1599999999999,2.05,152.64000000000004,2712.7599999999993,58.040000000000006,1.11,341.24000000000007,1003.36
89,-640,215,244,-796,-684.0,283.0,-96.0,0.0,-1080.0,300.0,-208.0,-828.0,901.2399999999998,1.8275,677.44,657.76,1042.3600000000004,2.05,167.35999999999999,2118.4,59.64000000000001,1.1275000000000002,341.24000000000007,642.5599999999998,901.2399999999998,1.8275,677.44,657.76,1042.3600000000004,2.05,167.35999999999999,2118.4,59.64000000000001,1.1275000000000002,341.24000000000007,642.5599999999998
90,-604,216,220,-796,-644.0,284.0,-92.0,-20.0,-1088.0,297.0,-192.0,-820.0,554.4,1.9474999999999993,700.96,761.44,631.2,2.1474999999999995,148.64000000000001,1527.16,59.040000000000006,1.01,257.6,575.84,554.4,1.9474999999999993,700.96,761.44,631.2,2.1474999999999995,148.64000000000001,1527.16,59.040000000000006,1.01,257.6,575.84
91,-600,216,240,-816,-644.0,285.0,-96.0,-44.0,-1084.0,300.0,-192.0,-872.0,423.35999999999984,1.94,601.4,798.5600000000001,481.44000000000005,2.34,134.56,1037.44,70.55999999999999,1.0475,236.6,510.56000000000006,423.35999999999984,1.94,601.4,798.5600000000001,481.44000000000005,2.34,134.56,1037.44,70.55999999999999,1.0475,236.6,510.56000000000006
92,-588,214,236,-820,-612.0,282.0,-88.0,-76.0,-1092.0,299.0,-164.0,-860.0,298.0399999999999,1.94,544.16,959.8400000000001,321.6,2.1474999999999995,111.04,795.3600000000001,66.35999999999999,1.1875,192.76,749.24,298.0399999999999,1.94,544.16,959.8400000000001,321.6,2.1474999999999995,111.04,795.3600000000001,66.35999999999999,1.1875,192.76,749.24
93,-580,213,228,-808,-608.0,282.0,-72.0,-76.0,-1080.0,298.0,-176.0,-864.0,357.55999999999995,2.54,468.64000000000004,1066.04,313.76000000000005,2.1399999999999997,100.6,816.4399999999999,63.84000000000001,1.1875,196.15999999999997,827.6400000000001,357.55999999999995,2.54,468.64000000000004,1066.04,313.76000000000005,2.1399999999999997,100.6,816.4399999999999,63.84000000000001,1.1875,196.15999999999997,827.6400000000001
94,-564,215,240,-832,-576.0,282.0,-84.0,-92.0,-1076.0,298.0,-152.0,-892.0,331.03999999999996,2.6599999999999993,355.96,1276.16,288.43999999999994,3.0275000000000007,100.96,760.64,72.96,1.21,182.83999999999997,896.8,331.03999999999996,2.6599999999999993,355.96,1276.16,288.43999999999994,3.0275000000000007,100.96,760.64,72.96,1.21,182.83999999999997,896.8
95,-564,215,244,-768,-572.0,284.0,-76.0,-112.0,-1064.0,297.0,-172.0,-848.0,336.75999999999993,3.9474999999999993,280.0,1367.1599999999999,338.56000000000006,3.2,97.4,756.1599999999999,82.35999999999999,1.2100000000000002,199.04000000000002,920.4400000000002,336.75999999999993,3.9474999999999993,280.0,1367.1599999999999,338.56000000000006,3.2,97.4,756.1599999999999,82.35999999999999,1.2100000000000002,199.04000000000002,920.4400000000002
96,-572,215,240,-884,-572.0,284.0,-72.0,-104.0,-1088.0,298.0,-164.0,-832.0,451.84000000000003,4.6875,216.44,1266.0400000000002,362.24000000000007,3.1474999999999995,102.84,797.5600000000001,90.35999999999999,1.1275,183.04000000000002,877.76,451.84000000000003,4.6875,216.44,1266.0400000000002,362.24000000000007,3.1474999999999995,102.84,797.5600000000001,90.35999999999999,1.1275,183.04000000000002,877.76
97,-540,215,268,-828,-560.0,280.0,-104.0,-128.0,-1076.0,297.0,-168.0,-856.0,421.6,5.04,128.95999999999998,1042.04,394.04,3.1474999999999995,147.0,835.8399999999999,74.04,1.45,222.84,781.2400000000001,421.6,5.04,128.95999999999998,1042.04,394.04,3.1474999999999995,147.0,835.8399999999999,74.04,1.45,222.84,781.2400000000001
98,-528,216,276,-820,-564.0,281.0,-68.0,-120.0,-1076.0,297.0,-124.0,-888.0,457.6,5.1275,178.36000000000004,1133.56,383.15999999999997,2.7275,112.76000000000002,928.76,78.24000000000001,1.3475000000000001,236.16,920.1600000000001,457.6,5.1275,178.36000000000004,1133.56,383.15999999999997,2.7275,112.76000000000002,928.76,78.24000000000001,1.3475000000000001,236.16,920.1600000000001
99,-544,218,280,-848,-568.0,280.0,-76.0,-136.0,-1072.0,298.0,-148.0,-872.0,606.5600000000001,5.4475,279.15999999999997,1133.56,417.4,2.8400000000000003,112.16000000000001,941.76,74.55999999999999,1.4875,192.76000000000005,1062.4,606.5600000000001,5.4475,279.15999999999997,1133.56,417.4,2.8400000000000003,112.16000000000001,941.76,74.55999999999999,1.4875,192.76000000000005,1062.4
100,-532,214,288,-828,-552.0,281.0,-52.0,-144.0,-1080.0,298.0,-160.0,-908.0,650.24,5.24,341.44,1196.6,479.84000000000003,2.5099999999999993,116.16000000000001,934.5599999999998,83.96,1.6900000000000002,191.04000000000002,1164.6399999999999,650.24,5.24,341.44,1196.6,479.84000000000003,2.5099999999999993,116.16000000000001,934.5599999999998,83.96,1.6900000000000002,191.04000000000002,1164.6399999999999
101,-516,213,288,-800,-580.0,281.0,-72.0,-144.0,-1072.0,300.0,-156.0,-900.0,804.6,5.2475,368.44,1264.64,515.0,2.1900000000000004,87.84,1053.2399999999998,74.24000000000001,1.7,191.16000000000003,1311.1599999999999,804.6,5.2475,368.44,1264.64,515.0,2.1900000000000004,87.84,1053.2399999999998,74.24000000000001,1.7,191.16000000000003,1311.1599999999999
102,-540,212,284,-828,-588.0,282.0,-68.0,-156.0,-1084.0,298.0,-156.0,-908.0,970.3599999999999,4.909999999999999,423.15999999999997,1399.1599999999999,725.24,2.16,90.35999999999999,1224.9599999999998,86.24000000000001,2.4275,192.8,1395.9599999999998,970.3599999999999,4.909999999999999,423.15999999999997,1399.1599999999999,725.24,2.16,90.35999999999999,1224.9599999999998,86.24000000000001,2.4275,192.8,1395.9599999999998
103,-544,213,284,-808,-572.0,282.0,-76.0,-140.0,-1076.0,297.0,-156.0,-876.0,1153.44,4.647499999999999,418.36,1536.44,896.4399999999999,1.9274999999999998,86.83999999999997,1411.96,66.55999999999999,3.04,197.44000000000003,1412.64,1153.44,4.647499999999999,418.36,1536.44,896.4399999999999,1.9274999999999998,86.83999999999997,1411.96,66.55999999999999,3.04,197.44000000000003,1412.64
104,-544,214,288,-816,-584.0,283.0,-64.0,-172.0,-1072.0,298.0,-160.0,-892.0,1304.44,5.4475,478.84,1531.96,1019.6400000000001,1.7399999999999998,87.36000000000001,1450.0400000000002,58.04,3.0275000000000007,212.16,1451.04,1304.44,5.4475,478.84,1531.96,1019.6400000000001,1.7399999999999998,87.36000000000001,1450.0400000000002,58.04,3.0275000000000007,212.16,1451.04
105,-556,214,304,-808,-600.0,282.0,-76.0,-156.0,-1072.0,299.0,-172.0,-836.0,1405.44,5.659999999999999,464.43999999999994,1623.8,1146.56,1.7399999999999998,80.76,1566.8399999999997,62.839999999999996,3.1275000000000004,211.0,1552.4399999999998,1405.44,5.659999999999999,464.43999999999994,1623.8,1146.56,1.7399999999999998,80.76,1566.8399999999997,62.839999999999996,3.1275000000000004,211.0,1552.4399999999998
106,-540,216,284,-808,-584.0,284.0,-80.0,-140.0,-1068.0,299.0,-144.0,-868.0,1336.44,5.540000000000001,413.55999999999995,1668.8,1277.24,1.4475000000000002,80.8,1552.7599999999998,57.4,3.3,200.44,1291.64,1336.44,5.540000000000001,413.55999999999995,1668.8,1277.24,1.4475000000000002,80.8,1552.7599999999998,57.4,3.3,200.44,1291.64
107,-532,214,304,-784,-596.0,284.0,-64.0,-132.0,-1064.0,300.0,-144.0,-856.0,1322.36,5.54,400.96000000000004,1780.8,1352.44,1.5275,82.23999999999998,1434.0399999999997,67.96,3.4274999999999998,198.23999999999995,1198.56,1322.36,5.54,400.96000000000004,1780.8,1352.44,1.5275,82.23999999999998,1434.0399999999997,67.96,3.4274999999999998,198.23999999999995,1198.56
108,-544,215,288,-768,-616.0,284.0,-60.0,-148.0,-1068.0,299.0,-160.0,-868.0,1307.96,5.527500000000001,340.0,1735.8,1402.3600000000001,1.7600000000000002,72.75999999999999,1204.6399999999999,67.64000000000001,4.1274999999999995,194.35999999999999,1044.9600000000003,1307.96,5.527500000000001,340.0,1735.8,1402.3600000000001,1.7600000000000002,72.75999999999999,1204.6399999999999,67.64000000000001,4.1274999999999995,194.35999999999999,1044.9600000000003
109,-548,213,300,-764,-608.0,284.0,-72.0,-156.0,-1076.0,299.0,-140.0,-852.0,1210.0400000000002,5.6275,314.56000000000006,1543.8,1287.1599999999999,1.7274999999999998,57.760000000000005,1015.36,69.44000000000001,4.047499999999999,199.8,920.76,1210.0400000000002,5.6275,314.56000000000006,1543.8,1287.1599999999999,1.7274999999999998,57.760000000000005,1015.36,69.44000000000001,4.047499999999999,199.8,920.76
110,-548,213,296,-780,-596.0,285.0,-76.0,-152.0,-1056.0,300.0,-132.0,-836.0,1027.6399999999999,4.847499999999999,257.44,1259.6399999999999,1135.2,1.7274999999999998,56.43999999999998,831.04,61.75999999999999,4.227500000000001,194.56,676.6400000000001,1027.6399999999999,4.847499999999999,257.44,1259.6399999999999,1135.2,1.7274999999999998,56.43999999999998,831.04,61.75999999999999,4.227500000000001,194.56,676.6400000000001
111,-548,216,276,-752,-572.0,284.0,-72.0,-180.0,-1072.0,296.0,-176.0,-940.0,939.2,4.227500000000001,202.36000000000004,976.4399999999999,966.8400000000001,2.84,74.04,579.3599999999999,69.55999999999999,4.459999999999999,173.56,275.64,939.2,4.227500000000001,202.36000000000004,976.4399999999999,966.8400000000001,2.84,74.04,579.3599999999999,69.55999999999999,4.459999999999999,173.56,275.64
112,-492,218,268,-856,-556.0,283.0,-76.0,-200.0,-1056.0,299.0,-144.0,-916.0,635.9600000000002,4.227500000000001,231.83999999999997,399.84000000000003,930.04,2.9474999999999993,77.43999999999998,546.36,59.0,3.2900000000000005,196.96,317.44000000000005,635.9600000000002,4.227500000000001,231.83999999999997,399.84000000000003,930.04,2.9474999999999993,77.43999999999998,546.36,59.0,3.2900000000000005,196.96,317.44000000000005
113,-512,217,264,-876,-596.0,287.0,-76.0,-200.0,-1056.0,299.0,-140.0,-916.0,661.76,4.19,239.04000000000002,525.24,1074.0400000000004,2.84,77.43999999999998,580.8,61.239999999999995,3.4274999999999998,223.84,339.04,661.76,4.19,239.04000000000002,525.24,1074.0400000000004,2.84,77.43999999999998,580.8,61.239999999999995,3.4274999999999998,223.84,339.04
114,-512,220,276,-860,-548.0,285.0,-80.0,-204.0,-1056.0,298.0,-172.0,-904.0,568.1600000000001,4.227500000000001,242.24,543.3599999999999,813.7599999999999,2.6399999999999997,82.4,596.64,63.15999999999999,3.15,267.64,326.23999999999995,568.1600000000001,4.227500000000001,242.24,543.3599999999999,813.7599999999999,2.6399999999999997,82.4,596.64,63.15999999999999,3.15,267.64,326.23999999999995
115,-480,219,272,-832,-556.0,283.0,-84.0,-204.0,-1056.0,298.0,-156.0,-892.0,488.9599999999999,3.8474999999999993,253.24,737.76,892.96,2.6400000000000006,82.4,627.0,64.75999999999999,2.7599999999999993,278.2,316.15999999999997,488.9599999999999,3.8474999999999993,253.24,737.76,892.96,2.6400000000000006,82.4,627.0,64.75999999999999,2.7599999999999993,278.2,316.15999999999997
116,-500,218,276,-828,-552.0,284.0,-104.0,-220.0,-1064.0,301.0,-184.0,-908.0,520.76,3.6474999999999995,240.76,693.56,879.1600000000001,2.6399999999999997,89.4,632.76,86.84,2.1900000000000004,283.2,242.04000000000002,520.76,3.6474999999999995,240.76,693.56,879.1600000000001,2.6399999999999997,89.4,632.76,86.84,2.1900000000000004,283.2,242.04000000000002
117,-500,214,248,-860,-568.0,284.0,-88.0,-220.0,-1056.0,298.0,-132.0,-948.0,455.15999999999997,3.8,218.03999999999996,640.64,987.0400000000002,2.64,53.760000000000005,684.0,83.04,2.1599999999999993,247.36000000000004,211.35999999999999,455.15999999999997,3.8,218.03999999999996,640.64,987.0400000000002,2.64,53.760000000000005,684.0,83.04,2.1599999999999993,247.36000000000004,211.35999999999999
118,-472,218,236,-820,-548.0,286.0,-80.0,-220.0,-1068.0,301.0,-152.0,-944.0,411.0,3.3274999999999997,218.4,821.24,946.2399999999998,2.7275,45.44,736.4399999999999,88.16,1.5475,260.64,226.35999999999999,411.0,3.3274999999999997,218.4,821.24,946.2399999999998,2.7275,45.44,736.4399999999999,88.16,1.5475,260.64,226.35999999999999
119,-488,217,244,-864,-540.0,286.0,-84.0,-208.0,-1052.0,301.0,-152.0,-944.0,447.0400000000001,3.6875,201.76000000000002,822.5600000000001,877.24,2.5875,59.36,1001.7600000000002,115.64000000000001,1.5100000000000002,319.15999999999997,517.44,447.0400000000001,3.6875,201.76000000000002,822.5600000000001,877.24,2.5875,59.36,1001.7600000000002,115.64000000000001,1.5100000000000002,319.15999999999997,517.44
120,-464,217,252,-856,-540.0,285.0,-76.0,-236.0,-1068.0,300.0,-148.0,-952.0,344.64000000000004,3.7599999999999993,201.76000000000005,968.6400000000001,806.4,2.4275000000000007,53.760000000000005,879.04,179.35999999999999,1.5900000000000003,328.96000000000004,779.64,344.64000000000004,3.7599999999999993,201.76000000000005,968.6400000000001,806.4,2.4275000000000007,53.760000000000005,879.04,179.35999999999999,1.5900000000000003,328.96000000000004,779.64
121,-460,216,240,-876,-508.0,287.0,-68.0,-252.0,-1048.0,303.0,-160.0,-940.0,318.23999999999995,3.9900000000000007,231.16,1412.1599999999999,675.8399999999999,2.6,55.8,848.8,314.56,1.2,328.96000000000004,813.24,318.23999999999995,3.9900000000000007,231.16,1412.1599999999999,675.8399999999999,2.6,55.8,848.8,314.56,1.2,328.96000000000004,813.24
122,-448,219,276,-876,-508.0,285.0,-76.0,-256.0,-1060.0,303.0,-164.0,-920.0,402.24000000000007,3.9899999999999998,217.76,1412.16,908.1600000000002,2.2875,55.8,1901.56,374.84,1.6275,310.4,858.5600000000001,402.24000000000007,3.9899999999999998,217.76,1412.16,908.1600000000002,2.2875,55.8,1901.56,374.84,1.6275,310.4,858.5600000000001
123,-444,211,236,-840,-516.0,283.0,-80.0,-252.0,-1064.0,302.0,-172.0,-940.0,1367.16,4.227500000000001,202.04000000000002,2135.16,2291.96,2.3400000000000003,66.24000000000001,7271.160000000001,378.56,2.3274999999999997,435.84,2907.2,1367.16,4.227500000000001,202.04000000000002,2135.16,2291.96,2.3400000000000003,66.24000000000001,7271.160000000001,378.56,2.3274999999999997,435.84,2907.2
124,-444,219,272,-872,-508.0,283.0,-84.0,-252.0,-1048.0,302.0,-156.0,-952.0,3339.8399999999992,2.4899999999999998,184.16000000000003,7814.56,6121.76,2.4474999999999993,69.55999999999999,17496.96,395.64,2.95,435.84000000000003,6962.24,3339.8399999999992,2.4899999999999998,184.16000000000003,7814.56,6121.76,2.4474999999999993,69.55999999999999,17496.96,395.64,2.95,435.84000000000003,6962.24
125,-456,218,256,-868,-492.0,285.0,-80.0,-244.0,-1064.0,302.0,-164.0,-916.0,7302.839999999999,2.7275,364.64,12848.439999999999,9405.560000000001,2.7474999999999996,108.96,30311.159999999996,540.6,5.6275,1099.3600000000001,12835.36,7302.839999999999,2.7275,364.64,12848.439999999999,9405.560000000001,2.7474999999999996,108.96,30311.159999999996,540.6,5.6275,1099.3600000000001,12835.36
126,-452,216,264,-888,-504.0,286.0,-72.0,-252.0,-1044.0,302.0,-164.0,-920.0,11855.039999999999,2.6599999999999993,413.23999999999995,22096.96,14125.24,3.5275000000000007,122.04,45119.159999999996,731.36,8.7875,1435.96,21314.04,11855.039999999999,2.6599999999999993,413.23999999999995,22096.96,14125.24,3.5275000000000007,122.04,45119.159999999996,731.36,8.7875,1435.96,21314.04
127,-452,219,280,-884,-492.0,287.0,-76.0,-256.0,-1056.0,304.0,-148.0,-936.0,16678.84,2.6599999999999993,624.44,32079.160000000003,18548.64,3.8599999999999994,141.24,59911.840000000004,909.4399999999998,11.627500000000001,1689.7599999999998,30285.6,16678.84,2.6599999999999993,624.44,32079.160000000003,18548.64,3.8599999999999994,141.24,59911.840000000004,909.4399999999998,11.627500000000001,1689.7599999999998,30285.6
128,-448,219,264,-888,-488.0,285.0,-72.0,-252.0,-1048.0,301.0,-144.0,-928.0,21584.640000000003,2.54,948.8,41480.759999999995,,,,,,,,,21584.640000000003,2.54,948.8,41480.759999999995,,,,,,,,
129,-452,217,276,-892,-492.0,284.0,-84.0,-252.0,-1044.0,303.0,-144.0,-920.0,,,,,,,,,,,,,,,,,,,,,,,,
130,-416,215,260,-860,-504.0,280.0,-60.0,-256.0,-1044.0,303.0,-144.0,-936.0,,,,,,,,,,,,,,,,,,,,,,,,
131,-464,216,232,-876,-492.0,283.0,-68.0,-280.0,-1048.0,302.0,-124.0,-960.0,,,,,,,,,,,,,,,,,,,,,,,,
132,-432,217,244,-916,-460.0,284.0,-76.0,-284.0,-1048.0,304.0,-128.0,-956.0,,,,,,,,,,,,,,,,,,,,,,,,
133,-440,218,248,-888,-488.0,283.0,-68.0,-288.0,-1048.0,302.0,-120.0,-932.0,,,,,,,,,,,,,,,,,,,,,,,,
134,-424,218,232,-932,-460.0,285.0,-80.0,-296.0,-1048.0,304.0,-124.0,-960.0,,,,,,,,,,,,,,,,,,,,,,,,
135,-420,217,248,-900,-464.0,283.0,-64.0,-300.0,-1032.0,304.0,-136.0,-960.0,,,,,,,,,,,,,,,,,,,,,,,,
136,-420,219,260,-912,-436.0,284.0,-68.0,-304.0,-1044.0,303.0,-120.0,-960.0,,,,,,,,,,,,,,,,,,,,,,,,
