Unnamed: 0,x5,y5,z5,c5,x6,y6,z6,c6,x7,y7,z7,c7,rolling_var_x5_10,rolling_var_y5_10,rolling_var_z5_10,rolling_var_c5_10,rolling_var_x6_10,rolling_var_y6_10,rolling_var_z6_10,rolling_var_c6_10,rolling_var_x7_10,rolling_var_y7_10,rolling_var_z7_10,rolling_var_c7_10,rolling_var_x5_20,rolling_var_y5_20,rolling_var_z5_20,rolling_var_c5_20,rolling_var_x6_20,rolling_var_y6_20,rolling_var_z6_20,rolling_var_c6_20,rolling_var_x7_20,rolling_var_y7_20,rolling_var_z7_20,rolling_var_c7_20
70,270,-192,744,-716,227,-176,544,-852.0,269.0,-136.0,988.0,-224.0,35.76,595.2,4202.4,1914.2400000000002,1.25,1136.64,13855.36,3532.8,12.290000000000001,213.76000000000005,3408.16,12951.039999999999,114.95,2688.7599999999998,199586.4,14232.76,20.95,2195.0,153414.84,4243.04,36.510000000000005,268.8,54656.76000000001,92685.56000000001
71,270,-244,748,-728,225,-148,468,-896.0,269.0,-136.0,988.0,-228.0,50.15999999999999,1101.44,13398.4,3801.7600000000007,7.76,1136.1599999999999,27003.04,3239.04,13.09,253.6,5763.360000000001,21356.96,106.3475,2941.76,209655.16,13199.840000000002,26.2,2771.84,162357.76000000004,3947.3599999999997,37.92750000000001,267.35999999999996,61134.23999999999,93327.04
72,277,-244,756,-692,225,-128,564,-888.0,271.0,-140.0,1000.0,-232.0,48.839999999999996,953.7599999999999,39660.96,7149.44,7.640000000000001,1034.24,44889.759999999995,4131.360000000001,13.809999999999999,392.9599999999999,11631.36,31049.6,88.92749999999998,2617.76,225359.36000000002,12412.64,31.847499999999997,3736.44,167492.96000000002,4509.5599999999995,36.227500000000006,267.35999999999996,67579.63999999998,90996.6
73,275,-188,728,-760,227,-192,528,-868.0,271.0,-152.0,1004.0,-232.0,63.239999999999995,774.5600000000002,58100.64,12617.6,9.2,739.36,55116.96000000001,4779.04,13.36,380.15999999999997,17018.4,42139.04,83.35,2264.7599999999998,233989.76,11305.44,37.09,5627.96,164446.84,5101.76,32.447500000000005,316.8,73450.4,86354.04
74,276,-200,756,-756,226,-152,528,-892.0,271.0,-144.0,1004.0,-252.0,65.44,1810.56,83410.56000000001,14012.960000000001,18.2,835.8399999999999,65830.56,3683.84,12.809999999999999,384.64,23837.440000000002,48501.759999999995,69.35,2216.8,239631.84,11549.24,42.85,8260.6,159120.76000000004,5683.639999999999,27.227500000000003,424.44000000000005,78351.04000000001,78491.63999999998
75,276,-184,728,-688,225,-180,476,-924.0,272.0,-152.0,1004.0,-272.0,64.28999999999999,1895.8400000000006,102031.36000000002,15660.159999999998,26.360000000000003,751.3599999999999,72351.36000000002,2928.8,12.809999999999997,438.4,28217.6,50360.96,55.6475,2123.64,235446.84,11909.6,52.7875,10699.960000000001,148574.56,7702.2,21.259999999999998,506.03999999999996,81047.8,68448.0
76,277,-180,676,-768,227,-228,420,-932.0,276.0,-180.0,988.0,-308.0,49.8,2777.7599999999998,112629.76000000001,12310.560000000001,24.559999999999995,988.96,77138.56,2299.04,11.690000000000001,439.84000000000003,29536.159999999996,45028.64,39.5475,2085.5600000000004,224983.8,11983.16,60.489999999999995,12502.84,135653.75999999998,10371.960000000001,15.7875,574.2,80823.16,56058.36
77,281,-228,620,-756,225,-244,400,-924.0,277.0,-148.0,976.0,-404.0,33.010000000000005,3008.1600000000003,110414.23999999999,9923.2,23.689999999999998,1105.44,69130.24,1725.6,12.49,382.24,28430.24,36579.35999999999,23.447499999999998,2032.6400000000006,207599.15999999997,14064.439999999999,65.73999999999998,13349.439999999999,119627.64000000001,13443.84,13.427499999999998,566.2,78904.8,42664.159999999996
78,287,-224,592,-820,224,-164,288,-1016.0,275.0,-160.0,936.0,-464.0,17.889999999999997,2775.04,107895.2,6549.76,23.689999999999998,842.24,55623.04,1401.6,11.690000000000001,382.23999999999995,24228.0,28218.4,12.439999999999998,1724.6399999999994,186891.96,16309.76,67.5,14082.039999999999,101431.8,16995.96,11.739999999999998,598.2,74151.8,32000.439999999995
79,289,-236,592,-820,224,-172,176,-1048.0,280.0,-124.0,804.0,-568.0,12.040000000000001,2217.6,89578.23999999999,4941.6,30.009999999999998,1548.8,41984.8,2036.64,7.4,373.76000000000005,17715.36,18538.24,8.0,1392.0,160451.03999999998,19618.04,70.44749999999999,15939.64,84150.84,20377.440000000002,8.027499999999998,682.5600000000001,69351.8,21900.640000000003
80,294,-136,364,-904,234,-180,28,-988.0,279.0,-124.0,804.0,-652.0,5.959999999999999,1220.6399999999999,55482.4,3309.6,32.65,2337.4399999999996,30016.8,2418.5600000000004,6.65,322.56000000000006,16525.44,11788.96,4.75,915.0399999999997,124909.24000000002,22963.64,74.6,16117.24,69939.95999999999,23050.04,7.7475,787.3599999999999,66860.63999999998,14712.760000000004
81,292,-192,96,-972,227,-176,-76,-1052.0,281.0,-188.0,688.0,-736.0,5.890000000000001,1320.96,33009.44,4471.84,43.35999999999999,2794.4,26275.359999999997,3541.7599999999998,7.640000000000001,260.64,13265.440000000002,7150.24,4.1875,933.24,100382.56000000003,26363.96,68.39000000000001,16064.76,60012.96000000001,26136.760000000002,6.1275,867.6400000000001,61888.63999999999,9485.560000000001
82,297,-180,84,-1076,231,-204,-116,-1072.0,280.0,-156.0,652.0,-836.0,2.6100000000000003,1081.76,34345.759999999995,6485.759999999999,56.010000000000005,3520.1600000000008,21598.239999999998,4837.76,7.640000000000001,133.76000000000005,13828.640000000003,4061.6,2.8599999999999994,760.4399999999999,89958.4,28379.840000000004,67.6475,15973.24,52690.36,27928.76,5.347499999999999,723.64,59912.44,6057.759999999999
83,297,-88,-76,-988,237,-156,-216,-1016.0,282.0,-160.0,568.0,-876.0,2.6399999999999997,775.04,28988.96,6728.959999999999,63.35999999999999,4466.5599999999995,16588.8,4886.56,4.49,207.36000000000004,14682.4,3359.3599999999997,2.9274999999999998,639.8399999999999,73946.36000000002,27709.6,63.0875,14957.24,43470.84,28074.559999999998,4.890000000000001,818.4,56961.759999999995,4485.4400000000005
84,299,-148,-164,-1040,238,-168,-308,-1048.0,285.0,-128.0,540.0,-916.0,3.6399999999999997,725.7599999999999,30169.6,8534.4,55.0,6814.24,14360.959999999997,5398.56,3.8,329.76000000000005,17664.639999999996,2865.4399999999996,2.95,555.96,63674.56,28091.960000000003,48.540000000000006,14765.24,36784.16,28321.4,4.3875,786.4,55369.6,3328.7600000000007
85,297,-80,-232,-1004,231,-136,-404,-988.0,286.0,-156.0,512.0,-916.0,3.7599999999999993,669.4399999999999,31677.6,7810.56,39.61,7396.640000000001,14327.039999999997,5977.6,5.209999999999999,425.76000000000005,19636.0,2648.96,2.95,543.36,55994.56,25755.0,28.85,13686.560000000001,31259.96,28002.4,5.7,931.8399999999999,52466.36,2563.96
86,300,-116,-232,-940,230,-116,-356,-988.0,286.0,-132.0,476.0,-964.0,4.090000000000001,477.44000000000005,32825.759999999995,7605.76,31.439999999999998,7308.8,16083.84,7433.6,5.840000000000001,448.64,20151.04,1855.3600000000001,2.8400000000000003,608.76,48624.759999999995,23034.239999999998,19.410000000000004,12813.560000000001,29286.239999999998,27846.4,6.06,971.36,48969.439999999995,1671.1599999999999
87,299,-104,-364,-924,225,-104,-440,-944.0,285.0,-148.0,440.0,-972.0,3.7599999999999993,519.2,27718.4,8793.76,18.009999999999998,6697.76,13100.960000000001,8086.56,5.959999999999999,525.4399999999999,20241.440000000002,1563.0399999999997,2.8400000000000003,606.84,38713.6,21997.440000000002,10.147499999999997,11440.759999999998,23843.640000000003,26426.359999999997,7.05,981.5600000000001,44776.439999999995,1231.16
88,300,-120,-364,-912,220,-68,-468,-932.0,286.0,-156.0,424.0,-980.0,3.6099999999999994,581.76,26733.439999999995,9141.76,10.489999999999998,6103.839999999999,13492.640000000003,9175.84,6.01,496.64000000000004,19193.6,1250.56,2.9275,576.96,33188.96,20345.4,5.847499999999998,9822.560000000001,19648.440000000002,24821.560000000005,7.327500000000001,877.7599999999999,40437.6,829.5600000000001
89,297,-112,-412,-900,222,-48,-504,-924.0,285.0,-140.0,360.0,-1004.0,3.2399999999999998,566.4,22924.159999999996,8936.96,8.64,5865.76,11692.16,9918.24,6.01,479.36,17202.559999999998,709.76,2.8474999999999993,573.56,26426.360000000004,17765.760000000002,4.7875,8504.16,15690.36,22598.559999999998,8.0475,837.4399999999999,34521.6,459.96000000000015
90,301,-92,-412,-840,217,-44,-604,-884.0,290.0,-160.0,304.0,-1036.0,3.3599999999999994,481.43999999999994,18392.96,7452.159999999999,4.05,4359.039999999999,9690.24,9568.8,6.640000000000001,483.84,14319.360000000004,338.55999999999995,2.74,556.1600000000001,19829.56,14676.960000000001,2.3899999999999997,7268.6,11925.240000000002,19530.36,8.0475,749.6,29220.6,249.4
91,296,-172,-600,-808,216,-8,-580,-836.0,289.0,-136.0,248.0,-1040.0,2.44,285.6,9158.560000000001,6899.2,3.6399999999999997,2515.84,9207.84,8969.76,4.49,224.64000000000001,11943.84,208.0,2.4474999999999993,482.36,11140.6,12370.36,2.3899999999999997,5449.4400000000005,9829.560000000001,16593.4,6.140000000000001,524.6,24166.56,198.4
92,300,-144,-636,-772,216,56,-640,-828.0,285.0,-116.0,188.0,-1064.0,3.0900000000000003,231.04000000000002,7443.360000000001,5991.04,3.6399999999999997,1235.2,6793.6,8969.76,2.81,103.2,10074.240000000002,65.44000000000001,2.2275,413.55999999999995,8109.4400000000005,10141.24,2.3899999999999997,3939.9600000000005,6666.4,14073.4,4.6875,392.76000000000005,19701.56,159.35999999999999
93,295,-144,-704,-740,215,112,-688,-816.0,283.0,-100.0,132.0,-1072.0,3.0900000000000003,271.36,4661.76,5589.76,3.4099999999999993,983.2,4540.96,7691.039999999999,4.01,159.35999999999999,8673.439999999999,35.839999999999996,2.14,424.76000000000005,5475.04,8304.439999999999,2.5474999999999994,3171.3599999999997,4577.4400000000005,11230.560000000001,4.590000000000001,334.24,16008.640000000003,169.43999999999997
94,297,-132,-744,-728,211,112,-732,-740.0,282.0,-104.0,96.0,-1080.0,2.2399999999999998,288.16,3175.04,4900.64,3.3599999999999994,1498.24,3027.84,5157.76,3.85,166.56,7872.639999999999,24.96,2.3,421.6,3880.9600000000005,6558.2,2.6,2910.24,3063.2,8003.839999999999,4.6275,328.64,13038.240000000002,182.23999999999995
95,296,-128,-784,-684,212,108,-764,-708.0,283.0,-104.0,68.0,-1076.0,1.9600000000000002,313.6,2535.84,3484.9600000000005,2.41,1850.4,1863.2,5027.2,5.209999999999999,247.2,6730.24,28.96,2.81,421.56000000000006,2854.8399999999997,4699.2,1.7875,2654.2,2066.36,6172.64,4.709999999999999,291.9600000000001,10461.6,213.56
96,297,-152,-780,-640,213,112,-768,-680.0,284.0,-100.0,24.0,-1080.0,1.0900000000000003,733.6,2048.64,2336.0,1.6,2046.2400000000002,1704.9599999999998,4451.2,5.56,303.36,5587.84,28.96,2.54,420.9599999999999,2207.04,3429.2400000000007,1.2475,2331.64,1387.9599999999998,4667.36,4.7875,261.6,8027.840000000001,226.03999999999996
97,298,-172,-820,-624,217,152,-848,-648.0,286.0,-108.0,-4.0,-1096.0,0.6399999999999999,693.76,1036.8,2228.0,1.1600000000000001,1733.7599999999998,890.24,3639.04,7.159999999999999,266.4,4655.36,115.2,2.4275,410.24000000000007,1370.4,2603.0400000000004,1.2100000000000002,1803.9599999999998,681.76,3286.2400000000002,4.7875,227.04000000000002,6036.8,238.2
98,299,-152,-860,-592,215,180,-840,-612.0,286.0,-84.0,-64.0,-1084.0,0.43999999999999984,509.44000000000017,668.1600000000001,1878.56,0.8,1744.8,805.76,2709.76,6.840000000000001,182.4,3881.6,148.64000000000001,3.0275,335.84000000000003,929.4,1853.7600000000007,1.1275,1587.6399999999999,589.2400000000001,2208.76,4.4475,184.44,4277.56,208.43999999999997
99,299,-148,-892,-580,213,124,-872,-588.0,288.0,-84.0,-64.0,-1084.0,0.65,459.03999999999996,839.8400000000001,1506.56,0.8899999999999999,1894.56,715.0400000000001,2100.0,6.959999999999999,262.4,3666.56,160.16,3.1099999999999994,316.64,707.9600000000002,1373.56,1.36,1512.44,447.16000000000014,1571.96,4.4475,186.35999999999999,3336.7599999999998,191.35999999999999
100,299,-116,-888,-552,216,148,-872,-572.0,285.0,-88.0,-100.0,-1084.0,0.8400000000000001,397.6,1025.44,1093.76,0.41,1307.04,777.76,1549.44,4.01,247.04000000000005,2764.96,160.16,3.6474999999999995,302.56,648.1600000000001,925.5599999999998,1.0,922.4,419.6399999999999,1072.7600000000002,3.6474999999999995,174.84000000000003,2225.4399999999996,178.03999999999996
101,301,-128,-920,-544,216,176,-896,-540.0,285.0,-92.0,-132.0,-1084.0,1.01,471.03999999999996,892.1599999999999,839.8399999999999,0.64,695.0400000000001,707.2,975.36,3.29,219.0399999999999,1962.4,156.8,3.5275,291.03999999999996,557.44,640.4399999999999,1.0,510.2400000000001,386.04,674.36,3.4899999999999998,152.76000000000002,1475.96,152.0
102,300,-120,-880,-508,215,196,-868,-532.0,281.0,-64.0,-152.0,-1084.0,0.76,474.4,887.8400000000001,513.44,0.64,327.84000000000003,707.2,668.16,2.3600000000000003,157.44,1386.4,137.76,4.890000000000001,309.76000000000005,589.5600000000001,392.9600000000001,1.4274999999999998,270.2,387.0,464.75999999999993,3.3274999999999997,116.63999999999999,957.4400000000002,132.0
103,300,-124,-888,-504,214,228,-884,-532.0,285.0,-80.0,-176.0,-1080.0,0.6899999999999998,528.1600000000001,627.84,477.6,0.8400000000000001,116.64000000000001,599.8399999999999,388.0,2.2900000000000005,160.64000000000001,871.8400000000001,103.04,4.9,303.15999999999997,429.75999999999993,356.96000000000004,1.5100000000000002,137.76000000000005,336.96000000000004,312.9600000000001,3.5900000000000007,119.35999999999999,587.0,99.96
104,299,-120,-932,-504,216,236,-848,-468.0,280.0,-56.0,-184.0,-1076.0,2.04,534.56,428.15999999999997,378.24,0.5599999999999999,90.24000000000001,563.8399999999999,16.0,1.7600000000000002,142.24,531.8399999999999,70.4,5.26,298.36000000000007,324.16,303.2,1.35,114.36000000000001,331.84000000000003,128.64,3.4,110.24000000000001,372.63999999999993,70.55999999999999
105,299,-68,-924,-512,215,252,-936,-468.0,282.0,-52.0,-212.0,-1076.0,3.16,523.0400000000001,435.84000000000015,252.96000000000004,0.5599999999999999,96.0,247.03999999999996,21.759999999999998,2.21,144.64000000000001,215.04000000000002,60.160000000000004,5.347499999999999,288.15999999999997,336.96,247.04000000000002,1.9100000000000001,104.16000000000001,210.04000000000002,227.95999999999998,3.3099999999999996,110.24000000000004,189.55999999999997,47.040000000000006
106,300,-140,-916,-460,215,236,-920,-464.0,280.0,-72.0,-224.0,-1052.0,3.4899999999999998,62.23999999999999,418.56000000000006,28.959999999999997,0.49000000000000005,167.04000000000002,188.95999999999998,42.239999999999995,2.21,127.36000000000001,99.83999999999999,19.839999999999996,5.5875,63.039999999999985,329.76000000000005,122.23999999999998,2.6,138.04000000000002,181.6,260.0,3.2399999999999998,109.76000000000002,113.4,21.240000000000002
107,300,-140,-948,-456,215,244,-896,-472.0,282.0,-88.0,-252.0,-1052.0,3.8099999999999996,64.0,352.0,28.96,0.76,145.44,165.75999999999996,45.44,1.81,124.96000000000001,24.959999999999997,23.2,5.9,67.0,291.36,163.64000000000001,2.3899999999999997,151.8,187.95999999999998,340.64,2.9099999999999993,113.4,68.96000000000001,22.240000000000002
108,298,-140,-976,-468,216,252,-924,-464.0,280.0,-44.0,-256.0,-1060.0,5.01,69.75999999999999,374.55999999999995,28.96,0.61,140.16,196.0,71.83999999999999,1.81,99.35999999999999,27.040000000000003,26.240000000000002,6.0875,70.24000000000001,295.36,201.4,2.5275,150.83999999999997,190.84,413.23999999999995,2.7875,88.44,83.84,25.6
109,298,-124,-972,-460,215,268,-928,-464.0,283.0,-68.0,-260.0,-1060.0,4.290000000000001,70.55999999999999,297.6,30.24,0.85,144.64000000000001,144.0,93.44,1.81,75.03999999999999,27.040000000000003,22.560000000000002,5.44,70.24000000000001,259.9599999999999,218.56,2.4474999999999993,151.8,190.84,443.64,2.0474999999999994,72.0,92.16000000000001,22.84
110,298,-152,-916,-460,217,248,-900,-468.0,283.0,-60.0,-252.0,-1056.0,3.8099999999999996,52.64,188.95999999999998,35.35999999999999,0.61,123.04000000000003,61.43999999999998,96.8,2.4400000000000004,73.76000000000002,27.04,19.2,4.547499999999999,63.360000000000014,237.76000000000005,212.63999999999996,2.2275,133.56,183.35999999999996,449.4,2.0,71.16,95.84,19.0
111,300,-132,-932,-464,216,244,-896,-476.0,282.0,-72.0,-252.0,-1056.0,2.4,39.040000000000006,140.8,37.76,0.64,125.44000000000001,60.959999999999994,113.43999999999998,2.41,80.0,39.040000000000006,19.2,3.2875,51.2,190.23999999999995,205.56,2.34,136.75999999999996,181.24,431.16,2.0,73.44,95.83999999999999,18.040000000000003
112,299,-152,-932,-452,217,236,-912,-464.0,282.0,-72.0,-248.0,-1056.0,3.2400000000000007,52.64,181.76,39.2,1.09,125.44000000000001,64.8,99.36,2.09,72.96,41.76,22.560000000000002,2.7474999999999996,51.039999999999985,176.16,192.16000000000003,2.34,143.16,177.43999999999997,412.9599999999999,1.7899999999999998,70.84,92.6,16.76
113,303,-140,-920,-468,216,240,-896,-472.0,284.0,-60.0,-244.0,-1056.0,1.8900000000000001,35.84,168.95999999999998,81.43999999999998,1.2,112.8,48.160000000000004,145.44,2.0100000000000002,72.96,42.24000000000001,20.0,1.7875,38.239999999999995,160.75999999999996,195.0,2.4099999999999993,136.75999999999996,176.95999999999998,397.23999999999995,1.56,69.24000000000001,85.6,16.76
114,303,-136,-948,-468,216,260,-888,-460.0,285.0,-76.0,-256.0,-1044.0,2.0,39.04,138.24,87.03999999999999,1.1600000000000001,96.16,79.36,178.56,2.16,76.96000000000001,44.160000000000004,16.640000000000004,1.8275000000000001,37.75999999999999,119.35999999999999,181.24,2.4899999999999998,134.23999999999998,177.43999999999997,360.15999999999997,1.56,69.24,76.64000000000001,15.160000000000002
115,302,-140,-948,-456,216,276,-892,-452.0,282.0,-60.0,-260.0,-1052.0,2.0900000000000003,41.760000000000005,156.16,100.0,1.64,96.64,155.04,324.64,2.41,60.15999999999999,76.96,13.440000000000003,1.7899999999999998,40.15999999999999,121.4,162.4,2.3474999999999993,127.84,156.95999999999998,360.1599999999999,1.56,61.44000000000001,80.44000000000001,13.6
116,302,-144,-948,-460,218,248,-900,-472.0,284.0,-68.0,-248.0,-1048.0,2.2399999999999998,55.84000000000001,168.95999999999998,123.03999999999999,2.29,107.03999999999999,172.95999999999998,362.24,1.85,80.64000000000001,84.63999999999999,16.160000000000004,1.6474999999999997,39.04,131.83999999999997,158.56000000000003,2.19,85.56,143.16,357.24000000000007,1.3875,62.84000000000002,79.8,13.6
117,304,-132,-960,-456,216,256,-884,-484.0,282.0,-48.0,-248.0,-1048.0,2.21,52.0,176.64000000000001,150.4,2.4,144.64,192.15999999999997,402.55999999999995,2.0100000000000002,95.35999999999999,74.23999999999998,16.16,1.4475000000000002,34.35999999999999,135.8,147.64000000000001,2.19,85.56,138.23999999999995,319.84,1.4100000000000001,60.6,66.35999999999999,22.840000000000003
118,302,-136,-924,-452,218,260,-904,-452.0,286.0,-52.0,-256.0,-1056.0,2.3600000000000003,55.04,190.23999999999995,165.76,2.2399999999999998,138.4,127.35999999999999,304.64,1.56,76.8,68.63999999999999,19.840000000000003,1.6275000000000002,35.839999999999996,136.8,143.83999999999997,2.0275,82.4,101.55999999999999,243.0,1.25,67.64000000000001,48.959999999999994,22.840000000000003
119,304,-132,-944,-452,217,256,-904,-460.0,286.0,-60.0,-260.0,-1048.0,2.0900000000000003,58.4,100.63999999999999,173.6,2.2399999999999998,116.64000000000001,128.16,294.56,1.4400000000000002,68.63999999999999,64.8,16.640000000000004,2.0475000000000003,37.55999999999999,104.75999999999999,159.8,2.0275,72.16000000000001,110.2,238.23999999999995,1.2275000000000003,75.2,49.43999999999999,21.76
120,301,-132,-944,-464,216,260,-896,-452.0,284.0,-72.0,-264.0,-1056.0,2.16,58.4,86.55999999999999,173.6,2.04,101.76000000000002,120.96,224.0,1.2400000000000002,66.56,60.959999999999994,16.8,2.0475000000000003,39.04,113.4,157.76,1.9599999999999995,66.56000000000002,106.04,215.8,1.1600000000000001,86.83999999999999,46.83999999999999,24.160000000000004
121,306,-152,-964,-452,219,244,-904,-460.0,284.0,-64.0,-248.0,-1044.0,1.05,58.239999999999995,98.55999999999999,113.43999999999998,2.04,89.76,93.43999999999998,197.76000000000002,1.4100000000000001,66.55999999999999,60.15999999999999,12.959999999999999,1.75,40.8,150.4,157.75999999999996,1.7099999999999995,55.160000000000004,90.24000000000001,205.24,1.1600000000000001,88.63999999999999,51.64,22.2
122,302,-140,-948,-436,218,240,-904,-440.0,286.0,-72.0,-260.0,-1048.0,0.8099999999999999,28.959999999999997,98.55999999999999,94.23999999999998,2.6100000000000003,93.6,105.75999999999999,107.03999999999999,1.4100000000000001,68.64,21.759999999999998,10.239999999999998,1.7274999999999998,24.96,178.4,161.4,1.7599999999999993,74.56000000000002,85.75999999999999,171.64000000000001,1.1875,90.4,37.55999999999999,21.240000000000002
123,304,-132,-968,-440,218,248,-916,-436.0,283.0,-56.0,-268.0,-1052.0,0.24000000000000005,24.959999999999997,94.23999999999998,131.83999999999997,2.6399999999999997,93.44,105.75999999999999,149.76,1.0900000000000003,64.8,13.439999999999998,13.440000000000001,1.45,40.440000000000005,210.56,157.43999999999997,1.7599999999999993,77.23999999999998,79.16,169.76000000000005,1.06,85.44000000000001,32.75999999999999,21.440000000000005
124,304,-132,-964,-432,220,248,-932,-416.0,286.0,-56.0,-276.0,-1052.0,0.21000000000000002,24.959999999999997,95.35999999999999,177.43999999999997,2.84,90.4,106.23999999999998,149.76000000000002,0.9600000000000002,61.44000000000001,16.639999999999997,13.6,1.4475000000000002,41.76,203.0,156.0,1.7599999999999993,77.55999999999999,86.24000000000001,169.76,1.06,85.55999999999997,34.04,21.240000000000002
125,305,-124,-964,-432,221,224,-924,-432.0,284.0,-76.0,-268.0,-1056.0,0.20999999999999996,27.040000000000003,86.55999999999999,192.8,2.81,87.03999999999999,96.16,211.36000000000004,0.69,61.44000000000001,16.639999999999997,13.440000000000003,1.55,41.76,211.0,146.04000000000002,1.6475000000000002,83.64,73.44,155.96000000000006,0.9275,84.96,34.4,22.2
126,305,-128,-964,-424,217,228,-924,-416.0,286.0,-76.0,-268.0,-1048.0,0.45,19.359999999999996,83.2,182.56000000000003,2.09,54.4,95.35999999999999,230.56,0.8,43.040000000000006,16.639999999999997,9.76,1.64,37.55999999999999,198.84,142.4,1.19,64.43999999999998,83.2,164.95999999999998,0.96,75.96,35.959999999999994,20.160000000000004
127,305,-128,-940,-424,220,252,-920,-412.0,283.0,-56.0,-276.0,-1044.0,0.43999999999999995,16.639999999999997,71.84,144.16000000000003,1.9600000000000002,26.4,81.43999999999998,198.4,0.49000000000000005,16.16,16.159999999999997,25.6,2.16,37.55999999999999,179.64000000000001,112.44000000000001,1.1475000000000002,50.040000000000006,87.16,149.6,0.7900000000000003,66.24000000000001,35.959999999999994,20.6
128,305,-140,-956,-424,218,244,-924,-424.0,284.0,-56.0,-272.0,-1048.0,0.65,16.639999999999997,71.83999999999999,96.0,1.69,26.4,73.75999999999999,180.64000000000001,0.76,54.55999999999999,13.6,23.840000000000003,2.1275,36.0,185.4,78.84,1.31,48.959999999999994,89.44,,,,,
129,305,-132,-960,-452,219,244,-924,-432.0,284.0,-64.0,-268.0,-1052.0,1.7600000000000002,16.639999999999997,80.0,48.0,1.69,26.4,85.75999999999999,180.63999999999996,0.89,81.44000000000001,22.559999999999995,25.6,,,,,,,,,,,,
130,304,-136,-940,-448,216,256,-904,-444.0,283.0,-56.0,-268.0,-1048.0,1.81,19.36,104.96,49.44,1.56,26.240000000000002,68.0,189.6,1.0,103.2,26.24,30.240000000000002,,,,,,,,,,,,
131,304,-140,-948,-444,216,236,-900,-424.0,284.0,-68.0,-264.0,-1048.0,2.45,23.04,156.16,60.96,1.2,18.559999999999995,66.55999999999999,189.6,0.8900000000000002,109.44000000000001,33.44,31.360000000000003,,,,,,,,,,,,
132,305,-136,-952,-456,219,244,-904,-452.0,284.0,-56.0,-268.0,-1056.0,2.64,20.639999999999997,204.16,51.839999999999996,0.89,39.839999999999996,57.75999999999999,168.96,0.9600000000000002,107.04,51.35999999999999,32.160000000000004,,,,,,,,,,,,
133,305,-132,-940,-460,220,244,-920,-436.0,284.0,-60.0,-276.0,-1048.0,2.64,55.2,234.4,55.039999999999985,0.8,51.36,48.64,151.04000000000002,1.0100000000000002,105.75999999999999,51.35999999999999,28.160000000000004,,,,,,,,,,,,
134,304,-128,-944,-456,217,244,-904,-460.0,285.0,-56.0,-276.0,-1048.0,2.6400000000000006,58.239999999999995,243.35999999999996,52.639999999999986,0.36,55.040000000000006,63.36,151.04000000000002,1.1600000000000001,109.6,51.36,28.160000000000004,,,,,,,,,,,,
135,303,-132,-936,-440,219,248,-904,-448.0,283.0,-56.0,-268.0,-1052.0,2.81,55.2,268.15999999999997,56.959999999999994,0.36,73.76,49.43999999999999,99.83999999999999,1.1600000000000001,108.16,51.839999999999996,30.240000000000002,,,,,,,,,,,,
136,304,-132,-960,-448,218,248,-912,-428.0,285.0,-60.0,-272.0,-1036.0,2.81,55.04,291.35999999999996,48.15999999999999,0.21000000000000002,73.76,50.56,94.23999999999998,1.0400000000000003,102.4,54.55999999999999,30.240000000000002,,,,,,,,,,,,
137,306,-128,-940,-452,217,252,-912,-416.0,286.0,-80.0,-268.0,-1048.0,3.8,58.4,252.15999999999994,45.44,0.21000000000000002,72.96000000000001,50.56,92.8,1.0100000000000002,100.64,53.75999999999999,13.6,,,,,,,,,,,,
138,308,-140,-960,-464,218,244,-928,-424.0,283.0,-80.0,-280.0,-1044.0,3.3599999999999994,55.04,256.64,48.160000000000004,0.85,68.63999999999999,59.04,,,,,,,,,,,,,,,,,
139,304,-128,-968,-448,218,248,-912,-448.0,283.0,-48.0,-264.0,-1056.0,,,,,,,,,,,,,,,,,,,,,,,,
140,302,-140,-924,-464,218,240,-916,-444.0,284.0,-52.0,-280.0,-1052.0,,,,,,,,,,,,,,,,,,,,,,,,
141,303,-128,-924,-456,217,264,-920,-436.0,285.0,-56.0,-256.0,-1052.0,,,,,,,,,,,,,,,,,,,,,,,,
142,305,-152,-924,-448,218,236,-916,-436.0,285.0,-64.0,-268.0,-1052.0,,,,,,,,,,,,,,,,,,,,,,,,
143,305,-128,-932,-448,218,240,-928,-436.0,283.0,-68.0,-276.0,-1048.0,,,,,,,,,,,,,,,,,,,,,,,,
144,303,-132,-924,-444,217,232,-916,-428.0,285.0,-68.0,-264.0,-1044.0,,,,,,,,,,,,,,,,,,,,,,,,
145,303,-136,-956,-460,218,248,-932,-420.0,285.0,-64.0,-264.0,-1052.0,,,,,,,,,,,,,,,,,,,,,,,,
146,301,-128,-940,-452,218,244,-928,-432.0,284.0,-64.0,-268.0,-1052.0,,,,,,,,,,,,,,,,,,,,,,,,
147,304,-132,-932,-448,215,240,-908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
